date,source,source_group,tipo,pronostico,quota,probabilita_stimata,prob_calibrata,stake_old,stake_new,edge_new,low_value,esito,pl,pl_old,pl_new,delta_pl
2026-04-11,C_screm,C-derivati,GOL,Over 2.5,1.6,56.0,70.13,1,5,12.21,False,True,0.6,0.6,3.0,2.4
2026-04-11,A+S_o25_s6_conv,A+S,GOL,Goal,1.73,70.0,70.21,1,7,21.46,False,False,-1.0,-1.0,-7.0,-6.0
2026-04-11,C,C,SEGNO,1,1.59,69.0,60.61,9,1,-3.63,True,True,5.31,47.79,5.31,-42.48
2026-04-11,C_screm,C-derivati,GOL,Over 1.5,1.43,52.0,70.13,10,1,0.29,False,False,-10.0,-100.0,-10.0,90.0
2026-04-11,ASC_diamond_o25_L1,Altro,GOL,Over 2.5,1.75,71.0,69.26,7,7,21.2,False,False,-7.0,-49.0,-49.0,0.0
2026-04-11,C_screm,C-derivati,GOL,Over 2.5,1.65,51.0,70.13,9,6,15.71,False,True,5.85,52.65,35.099999999999994,-17.550000000000004
2026-04-11,C,C,SEGNO,1,1.8,45.0,42.86,5,1,-22.85,True,False,-5.0,-25.0,-5.0,20.0
2026-04-11,C,C,GOL,Goal,1.5,66.0,55.32,3,1,-17.02,True,False,-3.0,-9.0,-3.0,6.0
2026-04-11,C_goal_conv,C-derivati,GOL,Under 2.5,1.9,70.0,55.0,1,1,4.5,False,False,-1.0,-1.0,-1.0,0.0
2026-04-11,A+S,A+S,DOPPIA_CHANCE,1X,1.35,63.5,60.2,10,1,-18.73,True,True,3.5,35.0,3.5,-31.5
2026-04-11,A+S,A+S,DOPPIA_CHANCE,1X,1.38,53.8,84.17,10,10,16.16,False,True,3.8,38.0,38.0,0.0
2026-04-11,A+S_o25_s6_conv,A+S,GOL,Goal,1.5,70.0,70.21,1,3,5.32,False,True,0.5,0.5,1.5,1.0
2026-04-11,C_gol_s2_conv,C-derivati,GOL,NoGoal,1.85,72.0,55.0,1,1,1.75,False,False,-1.0,-1.0,-1.0,0.0
2026-04-11,C,C,SEGNO,1,1.95,73.0,57.89,8,3,12.89,False,True,7.6,60.8,22.799999999999997,-38.0
2026-04-11,C,C,GOL,Goal,1.67,66.0,55.32,3,1,-7.62,True,False,-3.0,-9.0,-3.0,6.0
2026-04-11,C,C,GOL,Goal,1.82,74.0,69.86,6,8,27.15,False,True,4.92,29.52,39.36,9.84
2026-04-11,C,C,GOL,Goal,1.5,77.0,69.86,5,2,4.79,False,False,-5.0,-25.0,-10.0,15.0
2026-04-11,C_combo96_dc_s4_conv,C-derivati,GOL,NoGoal,2.3,70.0,55.0,1,5,26.5,False,False,-1.0,-1.0,-5.0,-4.0
2026-04-11,A,A,GOL,Under 3.5,1.4,52.6,63.16,4,1,-11.58,True,True,1.6,6.4,1.6,-4.800000000000001
2026-04-11,C,C,GOL,Over 3.5,1.9,76.0,69.86,5,9,32.73,False,True,4.5,22.5,40.5,18.0
2026-04-11,A+S,A+S,GOL,Over 2.5,1.45,62.1,66.38,10,1,-3.75,True,False,-10.0,-100.0,-10.0,90.0
2026-04-11,C_as_segno1_rec,C-derivati,SEGNO,1,2.1,65.0,51.46,9,2,8.06,False,False,-9.0,-81.0,-18.0,63.0
2026-04-11,C,C,GOL,Goal,2.1,87.0,61.08,3,6,28.27,False,True,3.3,9.899999999999999,19.799999999999997,9.899999999999999
2026-04-11,C_as_dc_rec,C-derivati,DOPPIA_CHANCE,X2,2.1,70.0,51.11,9,2,7.33,False,True,9.9,89.10000000000001,19.8,-69.30000000000001
2026-04-11,A+S,A+S,GOL,Over 2.5,1.47,60.5,66.38,10,1,-2.42,True,True,4.7,47.0,4.7,-42.3
2026-04-11,C,C,SEGNO,2,1.67,57.0,60.55,10,1,1.12,False,False,-10.0,-100.0,-10.0,90.0
2026-04-11,C,C,SEGNO,1,1.89,56.0,60.55,2,4,14.44,False,True,1.78,3.56,7.12,3.56
2026-04-11,A,A,GOL,Under 2.5,1.5,56.5,63.16,6,1,-5.26,True,False,-1.0,-6.0,-1.0,5.0
2026-04-11,C,C,SEGNO,1,1.5,86.0,67.35,10,1,1.03,False,True,5.0,50.0,5.0,-45.0
2026-04-11,C,C,SEGNO,2,1.77,82.0,67.35,10,6,19.21,False,True,7.7,77.0,46.2,-30.799999999999997
2026-04-11,A+S_o25_s6_conv,A+S,GOL,Goal,1.47,70.0,70.21,1,2,3.21,False,False,-1.0,-1.0,-2.0,-1.0
2026-04-11,C,C,SEGNO,2,2.01,84.0,67.35,10,9,35.37,False,False,-10.0,-100.0,-90.0,10.0
2026-04-11,C,C,SEGNO,2,2.56,66.0,60.61,7,9,55.16,False,False,-7.0,-49.0,-63.0,-14.0
2026-04-11,A+S,A+S,DOPPIA_CHANCE,X2,1.36,56.2,84.17,10,10,14.47,False,True,3.6,36.0,36.0,0.0
2026-04-11,A+S,A+S,GOL,Over 2.5,1.45,58.0,61.32,10,1,-11.09,True,False,-1.0,-10.0,-1.0,9.0
2026-04-11,C_goal_conv,C-derivati,GOL,Under 2.5,1.6,70.0,55.0,1,1,-12.0,True,True,0.6,0.6,0.6,0.0
2026-04-11,C,C,SEGNO,1,1.92,73.0,57.89,8,3,11.15,False,True,7.36,58.88,22.080000000000002,-36.8
2026-04-11,C_hw,C-derivati,SEGNO,1,2.94,75.0,42.11,3,3,23.8,False,False,-3.0,-9.0,-9.0,0.0
2026-04-11,C,C,SEGNO,1,1.91,73.0,57.89,8,3,10.57,False,False,-8.0,-64.0,-24.0,40.0
2026-04-11,C,C,GOL,Goal,1.65,70.0,69.86,7,6,15.27,False,False,-7.0,-49.0,-42.0,7.0
2026-04-11,A+S,A+S,DOPPIA_CHANCE,X2,1.41,65.8,60.2,10,1,-15.12,True,False,-10.0,-100.0,-10.0,90.0
2026-04-11,ASC_diamond_o25_L3,Altro,GOL,Over 2.5,1.42,71.0,69.26,10,1,-1.65,True,True,4.2,42.0,4.2,-37.8
2026-04-11,C,C,GOL,Goal,1.82,67.0,55.32,3,1,0.68,False,False,-3.0,-9.0,-3.0,6.0
2026-04-11,A+S,A+S,DOPPIA_CHANCE,X2,1.35,60.9,60.2,10,1,-18.73,True,True,3.5,35.0,3.5,-31.5
2026-04-11,C_goal_conv,C-derivati,GOL,Under 2.5,1.57,70.0,55.0,1,1,-13.65,True,True,0.57,0.57,0.57,0.0
2026-04-11,C_segno_s6_conv,C-derivati,GOL,Over 2.5,1.85,57.0,70.13,1,9,29.74,False,True,0.85,0.85,7.6499999999999995,6.8
2026-04-11,A+S,A+S,DOPPIA_CHANCE,X2,1.37,55.7,84.17,10,10,15.31,False,True,3.7,37.0,37.0,0.0
2026-04-11,C_segno_s6_conv,C-derivati,GOL,Over 2.5,1.45,57.0,70.13,1,1,1.69,False,False,-1.0,-1.0,-1.0,0.0
2026-04-11,C,C,SEGNO,2,3.16,41.0,42.86,2,4,35.44,False,False,-2.0,-4.0,-8.0,-4.0
2026-04-11,C_screm_gol_s5_q160_conv,C-derivati,GOL,NoGoal,2.45,60.0,64.81,1,10,58.78,False,True,1.45,1.45,14.5,13.05
2026-04-11,C_screm,C-derivati,GOL,Over 2.5,1.65,53.0,70.13,9,6,15.71,False,True,5.85,52.65,35.099999999999994,-17.550000000000004
2026-04-11,C_screm,C-derivati,DOPPIA_CHANCE,X2,1.49,46.0,57.61,7,1,-14.16,True,True,3.43,24.01,3.43,-20.580000000000002
2026-04-11,A,A,GOL,Under 2.5,1.45,69.6,62.5,10,1,-9.38,True,True,0.45,4.5,0.45,-4.05
2026-04-11,C,C,SEGNO,1,3.09,68.0,60.61,6,10,87.28,False,True,12.54,75.24,125.39999999999999,50.16
2026-04-11,A,A,GOL,Under 3.5,1.5,56.7,63.16,3,1,-5.26,True,True,1.5,4.5,1.5,-3.0
2026-04-11,A+S,A+S,GOL,MG 3-5,1.68,73.8,70.21,4,7,17.95,False,True,2.72,10.88,19.040000000000003,8.160000000000002
2026-04-11,C,C,SEGNO,2,1.64,69.0,60.61,9,1,-0.6,True,False,-9.0,-81.0,-9.0,72.0
2026-04-11,C,C,GOL,Goal,2.05,68.0,55.32,3,3,13.41,False,False,-3.0,-9.0,-9.0,0.0
2026-04-11,C_screm,C-derivati,DOPPIA_CHANCE,X2,1.77,45.0,57.61,5,1,1.97,False,False,-5.0,-25.0,-5.0,20.0
2026-04-11,C_gg_ng_add,C-derivati,GOL,NoGoal,2.05,83.0,70.81,2,10,45.16,False,True,2.1,4.2,21.0,16.8
2026-04-11,A+S,A+S,DOPPIA_CHANCE,1X,1.35,63.0,60.2,10,1,-18.73,True,True,3.5,35.0,3.5,-31.5
2026-04-11,C_screm_dc_s4_conv,C-derivati,GOL,NoGoal,1.87,70.0,55.0,1,1,2.85,False,True,0.87,0.87,0.87,0.0
2026-04-11,C_screm,C-derivati,GOL,Over 2.5,1.53,50.0,70.13,10,3,7.3,False,True,5.3,53.0,15.899999999999999,-37.1
2026-04-11,C,C,SEGNO,2,2.01,67.0,60.61,10,5,21.83,False,False,-10.0,-100.0,-50.0,50.0
2026-04-11,A+S,A+S,DOPPIA_CHANCE,1X,1.44,57.3,84.17,10,10,21.21,False,True,4.4,44.0,44.0,0.0
2026-04-11,A+S,A+S,GOL,Over 2.5,1.63,59.7,61.32,7,1,-0.05,True,True,0.63,4.41,0.63,-3.7800000000000002
2026-04-11,C,C,SEGNO,2,1.62,83.0,67.35,10,4,9.11,False,True,6.2,62.0,24.8,-37.2
2026-04-11,A+S,A+S,DOPPIA_CHANCE,1X,1.36,55.6,84.17,10,10,14.47,False,True,3.6,36.0,36.0,0.0
2026-04-11,C_segno_s9_f150_conv,C-derivati,GOL,Goal,1.65,70.0,55.0,1,1,-9.25,True,True,0.65,0.65,0.65,0.0
2026-04-11,C_gol_s2_conv,C-derivati,GOL,NoGoal,1.87,72.0,55.0,1,1,2.85,False,False,-1.0,-1.0,-1.0,0.0
2026-04-11,C,C,GOL,Goal,1.63,70.0,69.86,7,6,13.87,False,True,4.41,30.87,26.46,-4.41
2026-04-12,C_screm,C-derivati,DOPPIA_CHANCE,X2,3.0,53.0,70.77,5,10,112.31,False,True,10.0,50.0,100.0,50.0
2026-04-12,C,C,SEGNO,1,1.9,90.0,67.35,10,8,27.96,False,True,9.0,90.0,72.0,-18.0
2026-04-12,A,A,GOL,Under 2.5,1.4,58.9,63.16,4,1,-11.58,True,True,1.6,6.4,1.6,-4.800000000000001
2026-04-12,C,C,GOL,Goal,1.4,68.0,55.32,4,1,-22.55,True,True,1.6,6.4,1.6,-4.800000000000001
2026-04-12,C,C,SEGNO,2,1.59,83.0,67.35,10,3,7.09,False,False,-10.0,-100.0,-30.0,70.0
2026-04-12,A+S,A+S,DOPPIA_CHANCE,1X,1.46,59.0,84.17,10,10,22.89,False,True,4.6,46.0,46.0,0.0
2026-04-12,C,C,GOL,Goal,1.5,77.0,69.86,5,2,4.79,False,True,2.5,12.5,5.0,-7.5
2026-04-12,C_gol_s2_conv,C-derivati,GOL,NoGoal,1.9,72.0,55.0,1,1,4.5,False,True,0.9,0.9,0.9,0.0
2026-04-12,C_diamond_segno1,C-derivati,SEGNO,1,1.62,70.0,42.11,9,1,-31.78,True,True,5.58,50.22,5.58,-44.64
2026-04-12,C,C,GOL,Goal,1.4,67.0,55.32,4,1,-22.55,True,True,1.6,6.4,1.6,-4.800000000000001
2026-04-12,C_hw,C-derivati,SEGNO,1,2.05,75.0,42.11,1,1,-13.67,True,True,1.05,1.05,1.05,0.0
2026-04-12,C,C,GOL,Goal,1.4,73.0,69.86,9,1,-2.2,True,True,3.6,32.4,3.6,-28.799999999999997
2026-04-12,C,C,GOL,Goal,2.35,67.0,55.32,3,6,30.0,False,True,4.05,12.149999999999999,24.299999999999997,12.149999999999999
2026-04-12,C,C,SEGNO,1,2.0,75.0,57.89,10,4,15.78,False,True,10.0,100.0,40.0,-60.0
2026-04-12,C_gol_s5_q160_conv,C-derivati,GOL,NoGoal,2.15,60.0,64.81,1,9,39.34,False,False,-1.0,-1.0,-9.0,-8.0
2026-04-12,C,C,SEGNO,1,1.8,83.0,67.35,10,7,21.23,False,False,-10.0,-100.0,-70.0,30.0
2026-04-12,A,A,GOL,Under 3.5,1.37,64.1,62.5,7,1,-14.37,True,True,2.59,18.13,2.59,-15.54
2026-04-12,C_gol_s5_q160_conv,C-derivati,GOL,NoGoal,2.05,60.0,64.81,1,8,32.86,False,False,-1.0,-1.0,-8.0,-7.0
2026-04-12,A+S_dc_s1_conv,A+S,GOL,Under 2.5,1.8,63.0,66.38,1,6,19.48,False,False,-1.0,-1.0,-6.0,-5.0
2026-04-12,C,C,GOL,Goal,1.5,72.0,69.86,6,2,4.79,False,True,3.0,18.0,6.0,-12.0
2026-04-12,A,A,GOL,Under 3.5,1.47,54.9,63.16,4,1,-7.15,True,True,0.47,1.88,0.47,-1.41
2026-04-12,C,C,SEGNO,1,1.5,81.0,67.35,10,1,1.03,False,True,5.0,50.0,5.0,-45.0
2026-04-12,C_gol_s2_conv,C-derivati,GOL,NoGoal,1.9,72.0,55.0,1,1,4.5,False,True,0.9,0.9,0.9,0.0
2026-04-12,C_screm_dc_s4_conv,C-derivati,GOL,NoGoal,2.85,70.0,55.0,1,8,56.75,False,True,1.85,1.85,14.8,12.950000000000001
2026-04-12,C,C,GOL,Goal,1.38,77.0,69.86,7,1,-3.59,True,False,-7.0,-49.0,-7.0,42.0
2026-04-12,C_gol_s2_conv,C-derivati,GOL,NoGoal,1.6,72.0,55.0,1,1,-12.0,True,False,-1.0,-1.0,-1.0,0.0
2026-04-12,A+S,A+S,GOL,Over 2.5,1.6,72.2,70.21,8,5,12.34,False,False,-8.0,-64.0,-40.0,24.0
2026-04-12,C,C,GOL,Goal,1.85,66.0,55.32,3,1,2.34,False,True,2.55,7.6499999999999995,2.55,-5.1
2026-04-12,C,C,SEGNO,2,3.11,58.0,60.55,6,10,88.31,False,True,12.66,75.96000000000001,126.6,50.639999999999986
2026-04-12,A+S_o25_s6_conv,A+S,GOL,Goal,2.15,70.0,70.21,1,10,50.95,False,True,1.15,1.15,11.5,10.35
2026-04-12,C,C,SEGNO,2,1.89,90.0,67.35,10,8,27.29,False,False,-10.0,-100.0,-80.0,20.0
2026-04-12,A+S,A+S,DOPPIA_CHANCE,1X,1.36,60.5,60.2,10,1,-18.13,True,True,3.6,36.0,3.6,-32.4
2026-04-12,C_screm,C-derivati,GOL,MG 3-5,1.74,63.0,64.81,4,4,12.77,False,True,2.96,11.84,11.84,0.0
2026-04-12,C_screm,C-derivati,GOL,Over 2.5,1.4,60.0,64.81,3,1,-9.27,True,True,1.2,3.5999999999999996,1.2,-2.3999999999999995
2026-04-12,C_screm,C-derivati,GOL,Over 1.5,1.4,44.0,63.5,10,1,-11.11,True,True,4.0,40.0,4.0,-36.0
2026-04-12,C,C,SEGNO,1,2.01,47.0,42.86,5,1,-13.85,True,False,-5.0,-25.0,-5.0,20.0
2026-04-12,C,C,SEGNO,1,1.64,50.0,60.55,4,1,-0.7,True,True,2.56,10.24,2.56,-7.68
2026-04-12,C,C,SEGNO,2,3.0,42.0,42.86,1,4,28.58,False,False,-1.0,-1.0,-4.0,-3.0
2026-04-12,C,C,SEGNO,1,1.72,70.0,57.89,9,1,-0.43,True,True,6.48,58.32000000000001,6.48,-51.84
2026-04-12,C_hw,C-derivati,SEGNO,1,2.2,75.0,42.11,3,1,-7.36,True,False,-3.0,-9.0,-3.0,6.0
2026-04-12,C,C,GOL,Goal,1.63,65.0,55.32,4,1,-9.83,True,False,-4.0,-16.0,-4.0,12.0
2026-04-12,C_screm_dc,C-derivati,DOPPIA_CHANCE,X2,1.4,45.0,57.61,7,1,-19.35,True,True,2.8,19.599999999999998,2.8,-16.799999999999997
2026-04-12,C_screm,C-derivati,DOPPIA_CHANCE,X2,1.45,60.0,63.64,10,1,-7.72,True,True,4.5,45.0,4.5,-40.5
2026-04-12,C,C,GOL,Goal,1.85,66.0,55.32,3,1,2.34,False,False,-3.0,-9.0,-3.0,6.0
2026-04-12,A+S,A+S,DOPPIA_CHANCE,1X,1.37,69.9,60.2,10,1,-17.53,True,True,3.7,37.0,3.7,-33.3
2026-04-12,A+S,A+S,GOL,Over 2.5,1.6,64.9,66.38,7,3,6.21,False,False,-7.0,-49.0,-21.0,28.0
2026-04-12,C,C,SEGNO,2,4.16,57.0,60.55,8,10,151.89,False,False,-8.0,-64.0,-80.0,-16.0
2026-04-12,C_screm,C-derivati,DOPPIA_CHANCE,X2,1.72,57.0,70.77,10,8,21.72,False,True,7.2,72.0,57.6,-14.399999999999999
2026-04-12,C_combo96,C-derivati,DOPPIA_CHANCE,X2,1.59,82.0,59.58,10,1,-5.26,True,False,-10.0,-100.0,-10.0,90.0
2026-04-12,C_goal_conv,C-derivati,GOL,Under 2.5,1.97,70.0,55.0,1,2,8.35,False,True,0.97,0.97,1.94,0.97
2026-04-12,C,C,GOL,Goal,1.35,76.0,69.86,7,1,-5.69,True,True,2.45,17.150000000000002,2.45,-14.700000000000003
2026-04-12,A+S_dc_s6_conv,A+S,GOL,Goal,1.6,65.0,66.38,1,3,6.21,False,True,0.46,0.46,1.3800000000000001,0.9200000000000002
2026-04-12,A+S,A+S,GOL,Over 2.5,1.38,63.2,66.38,7,1,-8.4,True,True,2.66,18.62,2.66,-15.96
2026-04-12,C_hw,C-derivati,SEGNO,1,2.38,75.0,42.11,1,1,0.22,False,False,-1.0,-1.0,-1.0,0.0
2026-04-12,A+S_dc_s6_conv,A+S,GOL,Goal,1.65,65.0,66.38,1,4,9.53,False,True,0.38,0.38,1.52,1.1400000000000001
2026-04-12,A+S,A+S,DOPPIA_CHANCE,1X,1.35,60.9,60.2,10,1,-18.73,True,False,-10.0,-100.0,-10.0,90.0
2026-04-12,C,C,SEGNO,2,2.0,82.0,67.35,10,9,34.7,False,False,-10.0,-100.0,-90.0,10.0
2026-04-13,C,C,SEGNO,1,1.52,54.0,60.55,2,1,-7.96,True,False,-2.0,-4.0,-2.0,2.0
2026-04-13,C_combo96_dc_s4_conv,C-derivati,GOL,NoGoal,2.35,70.0,55.0,1,5,29.25,False,True,1.35,1.35,6.75,5.4
2026-04-13,C_hw,C-derivati,SEGNO,1,2.35,75.0,42.11,9,1,-1.04,True,False,-9.0,-81.0,-9.0,72.0
2026-04-13,C_diamond_o15_viaA,C-derivati,GOL,Over 1.5,1.45,75.0,55.0,7,1,-20.25,True,True,3.15,22.05,3.15,-18.900000000000002
2026-04-13,A+S,A+S,DOPPIA_CHANCE,1X,1.39,60.3,60.2,10,1,-16.32,True,False,-1.0,-10.0,-1.0,9.0
2026-04-13,A,A,GOL,Under 2.5,1.4,61.1,62.5,9,1,-12.5,True,False,-9.0,-81.0,-9.0,72.0
2026-04-13,C_screm,C-derivati,GOL,Over 1.5,1.47,57.0,70.13,3,2,3.09,False,False,-3.0,-9.0,-6.0,3.0
2026-04-13,A+S_o25_s6_conv,A+S,GOL,Goal,1.55,70.0,70.21,1,4,8.83,False,True,0.55,0.55,2.2,1.6500000000000001
2026-04-13,A+S_o25_s6_conv,A+S,GOL,Goal,1.4,70.0,70.21,1,1,-1.71,True,True,0.4,0.4,0.4,0.0
2026-04-13,C,C,SEGNO,2,1.95,58.0,60.55,10,5,18.07,False,False,-10.0,-100.0,-50.0,50.0
2026-04-13,C,C,SEGNO,1,1.55,73.0,57.89,8,1,-10.27,True,False,-8.0,-64.0,-8.0,56.0
2026-04-13,C,C,SEGNO,2,4.0,61.0,60.61,7,10,142.44,False,True,21.0,147.0,210.0,63.0
2026-04-13,C_gg_ng_add,C-derivati,GOL,NoGoal,3.1,83.0,70.81,1,10,119.51,False,True,2.1,2.1,21.0,18.9
2026-04-13,C_screm,C-derivati,GOL,Over 2.5,1.6,51.0,70.13,9,5,12.21,False,True,5.4,48.6,27.0,-21.6
2026-04-13,C,C,SEGNO,1,1.67,57.0,60.55,10,1,1.12,False,False,-10.0,-100.0,-10.0,90.0
2026-04-13,C_screm,C-derivati,GOL,Over 2.5,1.65,78.0,55.0,8,1,-9.25,True,True,5.2,41.6,5.2,-36.4
2026-04-13,C,C,SEGNO,2,2.5,44.0,42.86,1,1,7.15,False,False,-1.0,-1.0,-1.0,0.0
2026-04-13,C_gol_s2_conv,C-derivati,GOL,NoGoal,1.8,72.0,55.0,1,1,-1.0,True,False,-1.0,-1.0,-1.0,0.0
2026-04-13,C_hw,C-derivati,SEGNO,1,2.4,75.0,42.11,3,1,1.06,False,False,-3.0,-9.0,-3.0,6.0
2026-04-13,ASC_diamond_o25_L2,Altro,GOL,Over 2.5,1.5,70.0,69.26,7,2,3.89,False,True,3.5,24.5,7.0,-17.5
2026-04-13,C_screm_dc_s4_conv,C-derivati,GOL,NoGoal,2.25,70.0,55.0,1,5,23.75,False,False,-1.0,-1.0,-5.0,-4.0
2026-04-13,C,C,SEGNO,2,4.75,48.0,42.86,3,7,103.58,False,False,-3.0,-9.0,-21.0,-12.0
2026-04-13,C,C,SEGNO,1,1.62,88.0,67.35,8,4,9.11,False,False,-8.0,-64.0,-32.0,32.0
2026-04-13,A_u25_segno_extra,Altro,SEGNO,2,2.1,70.0,47.01,7,1,-1.28,True,False,-7.0,-49.0,-7.0,42.0
2026-04-13,C,C,SEGNO,1,1.8,66.0,60.61,9,3,9.1,False,False,-9.0,-81.0,-27.0,54.0
2026-04-14,C,C,SEGNO,1,1.55,73.0,57.89,8,1,-10.27,True,False,-8.0,-64.0,-8.0,56.0
2026-04-14,C_goal_conv,C-derivati,GOL,Under 2.5,1.65,70.0,55.0,1,1,-9.25,True,True,0.65,0.65,0.65,0.0
2026-04-14,C,C,SEGNO,1,1.87,92.0,67.35,10,7,25.94,False,True,8.7,87.0,60.89999999999999,-26.10000000000001
2026-04-14,A+S,A+S,DOPPIA_CHANCE,X2,1.4559543230016314,78.6,55.69,10,1,-18.92,True,True,4.56,45.599999999999994,4.56,-41.03999999999999
2026-04-14,C_hw,C-derivati,SEGNO,1,1.82,75.0,42.11,1,1,-23.36,True,True,0.82,0.82,0.82,0.0
2026-04-14,A+S,A+S,GOL,Over 1.5,1.45,65.6,66.38,7,1,-3.75,True,False,-1.0,-7.0,-1.0,6.0
2026-04-14,C_screm,C-derivati,GOL,Over 2.5,1.65,58.0,70.13,2,6,15.71,False,False,-2.0,-4.0,-12.0,-8.0
2026-04-14,A,A,GOL,Under 2.5,1.5,59.9,63.16,6,1,-5.26,True,True,3.0,18.0,3.0,-15.0
2026-04-14,C,C,GOL,Goal,1.65,71.0,69.86,7,6,15.27,False,True,4.55,31.849999999999998,27.299999999999997,-4.550000000000001
2026-04-14,C,C,SEGNO,1,1.6,69.0,60.61,9,1,-3.02,True,True,5.4,48.6,5.4,-43.2
2026-04-14,A+S_dc_s6_conv,A+S,GOL,Goal,1.7,65.0,66.38,1,5,12.85,False,True,0.7,0.7,3.5,2.8
2026-04-14,C_gol_s2_conv,C-derivati,GOL,NoGoal,1.87,72.0,55.0,1,1,2.85,False,False,-1.0,-1.0,-1.0,0.0
2026-04-15,C_screm,C-derivati,GOL,Over 2.5,1.55,79.0,55.0,6,1,-14.75,True,True,3.3,19.799999999999997,3.3,-16.499999999999996
2026-04-15,S,S,GOL,Goal,2.15,60.4,63.4,7,8,36.32,False,True,8.05,56.35000000000001,64.4,8.049999999999997
2026-04-16,MC_hw,C-derivati,SEGNO,1,2.0,75.0,42.11,2,1,-15.78,True,False,-2.0,-4.0,-2.0,2.0
2026-04-16,C_goal_conv,C-derivati,GOL,Under 2.5,1.53,70.0,55.0,1,1,-15.85,True,True,0.53,0.53,0.53,0.0
2026-04-17,A+S,A+S,GOL,Over 2.5,1.57,68.1,66.38,6,2,4.22,False,True,3.42,20.52,6.84,-13.68
2026-04-17,C,C,SEGNO,2,1.95,81.0,67.35,10,8,31.33,False,False,-10.0,-100.0,-80.0,20.0
2026-04-17,A,A,GOL,Under 2.5,1.45,58.8,63.16,8,1,-8.42,True,False,-8.0,-64.0,-8.0,56.0
2026-04-17,C_segno_s6_conv,C-derivati,GOL,Over 2.5,1.75,57.0,70.13,1,8,22.73,False,True,0.75,0.75,6.0,5.25
2026-04-17,C,C,GOL,Goal,1.6,68.0,55.32,3,1,-11.49,True,True,1.8,5.4,1.8,-3.6000000000000005
2026-04-17,C,C,SEGNO,1,1.75,74.0,57.89,8,1,1.31,False,True,6.0,48.0,6.0,-42.0
2026-04-17,A,A,GOL,Under 3.5,1.35,58.3,63.16,4,1,-14.73,True,True,1.4,5.6,1.4,-4.199999999999999
2026-04-17,A+S_o25_s6_conv,A+S,GOL,Goal,1.5,70.0,70.21,1,3,5.32,False,True,0.5,0.5,1.5,1.0
2026-04-17,C,C,SEGNO,1,1.56,48.0,42.86,4,1,-33.14,True,False,-4.0,-16.0,-4.0,12.0
2026-04-17,C,C,SEGNO,1,1.65,62.0,60.61,8,1,0.01,False,False,-8.0,-64.0,-8.0,56.0
2026-04-17,C,C,SEGNO,1,1.75,60.0,60.61,8,2,6.07,False,True,6.0,48.0,12.0,-36.0
2026-04-17,C,C,SEGNO,1,1.6,50.0,60.55,4,1,-3.12,True,True,2.4,9.6,2.4,-7.199999999999999
2026-04-17,A+S_gol_s5_q160_conv,A+S,GOL,NoGoal,2.45,60.0,66.38,1,10,62.63,False,True,1.45,1.45,14.5,13.05
2026-04-17,A+S,A+S,GOL,Over 2.5,1.5,58.5,61.32,7,1,-8.02,True,True,3.5,24.5,3.5,-21.0
2026-04-17,A+S_o25_s6_conv,A+S,GOL,Goal,1.53,70.0,70.21,1,4,7.42,False,True,0.53,0.53,2.12,1.59
2026-04-17,C_diamond_segno1,C-derivati,SEGNO,1,1.76,74.0,42.11,8,1,-25.89,True,False,-8.0,-64.0,-8.0,56.0
2026-04-17,A+S_o25_s6_conv,A+S,GOL,Goal,1.4,70.0,70.21,1,1,-1.71,True,False,-1.0,-1.0,-1.0,0.0
2026-04-17,C_screm,C-derivati,GOL,Goal,1.55,76.0,55.0,5,1,-14.75,True,False,-5.0,-25.0,-5.0,20.0
2026-04-17,C,C,GOL,Goal,1.43,65.0,55.32,6,1,-20.89,True,True,2.58,15.48,2.58,-12.9
2026-04-17,C_goal_conv,C-derivati,GOL,Under 2.5,1.63,70.0,55.0,1,1,-10.35,True,False,-1.0,-1.0,-1.0,0.0
2026-04-17,C_hw,C-derivati,SEGNO,1,1.61,75.0,42.11,5,1,-32.2,True,True,3.05,15.25,3.05,-12.2
2026-04-17,C_goal_conv,C-derivati,GOL,Under 2.5,1.6,70.0,55.0,1,1,-12.0,True,False,-1.0,-1.0,-1.0,0.0
2026-04-17,A+S_dc_s6_conv,A+S,GOL,Goal,1.45,65.0,66.38,1,1,-3.75,True,True,0.45,0.45,0.45,0.0
2026-04-17,A+S,A+S,DOPPIA_CHANCE,X2,1.46,58.9,84.17,10,10,22.89,False,True,4.6,46.0,46.0,0.0
2026-04-17,C,C,GOL,Goal,1.67,63.0,55.32,4,1,-7.62,True,False,-4.0,-16.0,-4.0,12.0
2026-04-17,C,C,SEGNO,2,1.83,46.0,42.86,5,1,-21.57,True,True,4.15,20.75,4.15,-16.6
2026-04-18,C,C,SEGNO,1,1.53,57.0,60.55,10,1,-7.36,True,False,-10.0,-100.0,-10.0,90.0
2026-04-18,C_screm_dc_s1_conv,C-derivati,GOL,Under 2.5,2.5,63.0,64.81,1,10,62.02,False,False,-1.0,-1.0,-10.0,-9.0
2026-04-18,C_screm,C-derivati,GOL,Over 2.5,1.45,77.0,55.0,7,1,-20.25,True,False,-7.0,-49.0,-7.0,42.0
2026-04-18,C_screm_dc_s1_conv,C-derivati,GOL,Under 2.5,1.73,63.0,64.81,1,4,12.12,False,False,-1.0,-1.0,-4.0,-3.0
